content,score
Mata cartoon character dia,5
Ads,1
Data leeching app that demands your consent on 3 different occasions which is really suspicious considering its a free mobile game. I personally heavily recommend you DON'T download it incase it has malicious code within it,1
Hitting,5
I love this game but when I die again I am not going to like this game,5
The game is great and I loved it overall only the problem was with the ads popping up Otherwise its a very good game 👍,4
"Awesome game but way to many ads, you can't even play the game without internet just cause it can't load the ads, i mean its just ads galore ,😭reduce the number of ads please, don't let the ads ruin an awesome game",1
My seven year old loves playing and he's pretty good,5
It's fun and not that many ads,5
Very good nice game,5
I love the game very fun and I just downloaded the game .,5
I don't get ads spits 5 stairs,5
"Ads come up in the middle of the levels. Both before and after, but also in the middle so you can't finish the level.",1
It's a 3 because there is lots off ads and it's not realy that fun but I like it and so does my brother it doesn't really compare to toco life but it's good if u haven't downloaded toco world then pls do it's the best game ever.,3
Mm not bad,4
I lov this,5
The game was possibly fun but I spent more time watching adds than playing. Just too many adds.,2
Sucks,1
Very good game,5
It's so cool and easy you guys should really try it,5
Bad ads,1
Best game,5
Boring 🤨🤨😏😏,1
Do not install this game. Lots of advertisements game is good but do not install. Totally waste of time.,1
AAA is not only,5
Very nice,5
Good tym pass,4
NICE JOB!😄,5
I live this game I cant stop playing it,5
Game is good but lot of ads. For every 15sec You ll get one ad,2
Awesome 👌,5
Terrible game. Spent more times watching ads than playing. Another typical scam to get the most ad revenue out of you as quickly as possible before you uninstall. Avoid.,1
I think this is amazing and I love it,5
"Ad disguised as a game. Each level is approximately 5 seconds of play, then you get a 30 second ad. Repeat until you uninstall.",1
Sometimes I hate it.,2
Why my personal data,1
How much ads ridiculous not a 2 minutes you can play instead frustrating,1
"P.o.s. game. Laggy as all get out, and chuck full of ads. Don't bother. ""Developers"" should be ashamed of themselves.",1
"Used to be hal decent, if a little repetitive. Now they've made it so the game doesn't work if you're not connected to the internet. Why? Just so they can chew through your data with pointless ads? No thanks, uninstalled.",1
Great,5
Best,3
The game is enjoyful but when I tried to play without internet connection i can't,1
I like you,5
Ayner!!,5
It glitches but I love it,5
i loved this 🎮🎮🎮 but the ads are supper annoying can you please remove them,5
Loooooose all the time,5
Abneesh Kumar,5
I like this game,3
"This was, so bad! I do not think you should install this game. SO SO SO SO MANY ADS! I understand you need the money but why so many ads!? Do not waste you time installing this app! Also it's so laggy like what? It's a game why is it so laggy!? Please see this! Also, you guys are all beautiful! Have a good day or night my loves!! 🥰",1
DJ,5
Kadak hai bosh,4
Good game,5
This games repeats the levels 🙄,2
Mashallah,5
Game superstar game,5
wow this is cool 4 star,4
Ads are fine but an ad before EVERY level is annoying and you can't play without Wi-Fi.,2
"Honestly, the ads are just ridiculous. Their so constant! Like seriously, you see ads more than you play the game. And, you can't play without any wifi. It also starts to make my phone lag and glitch. And it takes a really long time to load. Overall, its just really bad and needd improvement.",1
Its fun too play when your bored :)but... the problem is the adds its si annoying but overall its awesome,5
This game,1
Too many ads didn't even wait a couple levels first,1
"Requiring you to be connected to the internet in a game that has 0 multilayer capabilities is ridiculous. If I'm not on wifi, I'm not watching hundreds of ads on my data. Deleted.",1
Its cool,5
But I think that,5
Fun game👍,4
"A decent game. Very fun game, but the reason I rate 3 stars is because of the ads!! Why so many ads? I wouldve rated this game 5 stars if there weren't that much ads. Besides the ads, it is a great game.",3
Awesome game ever I seemed,5
"Played first level, got 2 ads, uninstalled.",1
Games best thing ever,5
Best game ever,5
Hopeless game Everytime add,1
An ad after every single level is way too much,1
NO ADS! YESSS!,5
Amazing 🔥 Gsme,5
"This is one of the best games I have ever encountered, I looked through some reviews and wasn't so keen on downloading this but thought I would give it a try, there was no adds at-all through the first 4 games which made it easy to complete each levels. I had no issues at all and definitely deserves a five star review. Please download the game before writing a review because some of you are lying and are ridiculous trying to say something which isn't true.",5
Good,2
Sexy game,5
This game is not 3 star it is 1 star it is so Boring the ads are annoying and I am not paying for no ads for a really bad game get it BANNED Pls it is super super BORING. I JUST WNANT TO SAY DO ONE DOWNLOAD IT IS SO POO and BAD,1
Horrible game full of ads,1
Love this game 🎮,5
I love this game but there's so many ads,4
It is brilliant,5
"This isn't a game, just looking at adds the entire time. Even in the game itself",1
I really like this game because it really fun and nice I really enjoy it although I don't like that you have to use wifi to play,5
Sucks. Too many ads. Unplayable,1
Nice,5
"Cute concept, poor execution.",3
Nice,4
Nice,5
Idiot ads are everywhere even on game you will bump with ads!! You play for 1min. And ads closes 3min.. Good luck to RIP players who would download this trash game,1
Buggy game with way too many ads.,1
boring,1
I love this so much definitely worth 5 stars,5
It's cool,5
Junk,1
Just ads. Fun game but super repetitive. You're done after about 10 mins.,1
Ads after every level. VOODOO sucks,1
It's really fun but there's alot of ads but idc it's still a really fun fun game and I think hig h heels is getting banned tomorrow/today,5
Looked like I installed this game only for watching ad. After every level we need to watch ad forcefully. Sometimes even in between. Extreme level of unprofessional management.,1
I love it it is really the best,5
The ads are ridiculous!,1
Dumb,5
An ad after the introduction level? Uninstalled after two minutes,1
Its amazingly fun,5
"Pros: 30 second unskippable ads between each round. Required internet in order to play the game, not because the game has online features but because how else are you going to watch the ads?! Cons: Up to 10 seconds of gameplay in between ads. Summary: It's ok, but I think it needs more ads",1
"Pointless. There's essentially no way to fail, no real challenging gameplay, and HOLY ADS. Ridiculous. Usually a game will let you get through a few levels without ads (especially if you're doing well) and then throw one in every now and then, but good grief! One after another. If you want a challenging game with little to no ads... try Odd Bot Out. Great puzzle game.",1
Fun,5
Because it is fun,5
Ewwwwwwww so BAD,1
I usually never rate any app but this game made me do it.So basically the game is garbage and it makes you watch ads more than it lets you play the actual game.I strongly recommend you not to install it. You literally cant play the game if you disable internet it forces you to enable it just so it can spam ads again.I hope this game dies soon and its developers aswell.thank you goodbye,1
GREAT 👍👌👍👌👍👌👍👌,5
It lags so much now that it want internet connection,1
Game is a good idea but all of voodoo is made for is add games this game isn't an online game why should it require internet there's no multiplayer the company is a joke just like all their games,2
It's. the best game I have ever played,5
I not play the game is just downloading so bored and so worst game,5
Ok,4
This is a good game bit alot of ads but idk and its such a good game,5
Boring game,3
Ads smfh.What a loser,1
"This game is fun, I like this game",5
"Not a game just advertisement application.....full of bloody ads. It will not run without and if you switch on internet you'll not play, you'll watch ads. only..... Worst app",1
"If you love ads, this is the game for you!! You'll get ads mid run and at the end of each run!! You spend more time watching ads then playing the game!!",1
I like it i like it so much yehey yehey,5
It GOOD,5
Poop 💩,5
Fun but easy,5
Its fun,5
It is voodoo so it bad it for hell but it cool but still give it a 1,1
Incredibly easy and ads absolutely everywhere. I sometimes even get adds I'm the middle of playing when I shouldn't! Classic voodoo game with nothing changed.,1
This app is very nice and fun but it may get laggy and freeze the game,4
Great game loads of fun levels such a good game if you just want to do something calming you can play and it doesn't take much battery at all,5
When u when u when u when u My baby star we hate wesrp,5
It cool game,5
Rate this app 5 star or 4,5
Constant ads not worth the short spurts of playing time,1
Wow,5
It jus a 1 star end of,1
Inasne,5
Oof it's so fun but so Annoying the Annoying part is THE ADS THERE IS TOO MANY ADS TOO MANY!!!! ITS SO ANNOYING GETTING AN AD AFTER EVERY LEVEL ITS SO ANNOYINGGGGGGG!!!!,5
So good,5
"The ads are disgusting, couldn't not play the game even if you go offline or on airplane mode. It has to be online to be able to play to continue spam ads. Pwe 🤮",1
Good,4
Easy and fun,5
I keep getting x20,5
Awesome 👍 Wonderful Good,5
cool,5
Fantastic,5
It's a fun and a great game to play....,5
Nice,5
Ok,3
Op,1
🤗,4
Bahut achcha game,4
Trash lol,1
I love it so when im tiedr i play this game,5
tHis game is for kids,3
Best game ever,5
Its very fun to play,5
Very nice 👍👍👍👍❤❤❤❤❤ye game mujhe bahut pasand hai,5
Gooooddd Geeeeeeemmmmmeeee,5
30 Amur zari,5
It awesome 😁😎😎,5
D55)(()()(()9)))))))))))))>))))))))))>))))))))))))))>}))))))))))())))))))))))))))>((()()))))))))))))))),5
Ads is the main part of the app. The game is just a segway.,1
Not so fun,1
Good,5
This is a great app but it's mostly laggy,5
"Ehh, no real challenge here, but if you want to avoid the ads turn on airplane mode.",2
Fun,5
This is so good I think I can play this like for hours and not get bored It is so good I recommend it to other people,5
"I love this game!! It is really fun, but it is a little glitchy.",5
This app so cool😁😁😁:-D:-P,4
Good,3
This is nice game but so ads,4
Its fun 50000000/20,5
לא,5
Its cool,5
This is the best game ever,5
Good luck to your game,5
Is fun and is the most fun game,5
Is nice,5
"Just like high heels but different ,",5
I don't like Because ads😡😡,1
Ads,1
Fri Fri dum fhb I v neck and a half years old and gj,5
Game,5
"Too many adds, what a scrap",1
"The game gets boring kinda quick but is fun most of the time, if you dont want ads you can just turn your mobile data or wifi off so it's easier to get no ads",4
