content,score
"Fun and addictive game for short distance travelling. Annoying message in game, saying you should support them by sharing your data, I already rejected, but it keeps popping up every new game. You also can't reach the max reward, x20 in most maps, as I've confirmed this by getting all the cubes. There is a small glitch if you unlock multiple cube skins, it will not swipe to the avatar skins.Pros: Entertaining. Fast & Short Gameplay.Cons: Not Enough Skins. Repetitive Maps. Boring after a while.",3
"Terrible mechanics, not a good game.",1
Good,5
"Gemes nya bagus tapi kok gak disa di geraki ya? Kenapa sih? Padahal aku udh seting nah tapi tetep gak bisa tapi bagus sih, aku suka main gemes nama aku andara ya aku pinjem hp eyang aku kls 2A",5
Its pretty fun and I unlocked everything it just has too many ads,4
Cool,5
Its just bad,1
"Gud, I love this easy game.🥰🥰",5
It is to esey,1
It goes in circles,3
Good,5
Ads are too annoying and you can never surpass level 6 in the final stages,1
Muze sidha sekh ke khelneki habbit hai... Is game mai side view kyu hai ? Nice theam bt view wrost,1
I win a lot of times and I Like I won 100 times and is so MUCH fun and I don't Have to worry about anything else but I think I Have a cat who needs food,5
Super,5
Very fun shoud playa,5
This is not fun because no bonus cube that not go to the bonus points,1
Amazing game,5
good game,5
Super,5
So so nice,5
👍👍 I really like it,5
Ilove BTS,5
It is ligit,5
❤️✨,3
Super,5
I love this game 😍😍💕❤️,5
wow,5
Wrost game,1
Cool,5
Nice,5
I like it,5
So good,5
I think this game is amazing it is my kind of game I love it it is the most coolest thing I've ever played I can't wait to get up to that bit were there are heaps of purple diamonds and I love how there is 1 up 12 to get up to the diamonds,5
Fun game,5
It's amazing and fun I love it,5
When you get to the end you can't get up there on the 1st round while the make it so hard,1
I love this game so much I just wanted to be the creator of it,5
Ausome!!!,5
"This is a great game! But it just gets so boring and the levels repeat. It doesn't have many ads but I recommend if you want something more fun and thrilling. Definitely don't download this, but other then that it works just fine...",3
It's fun,5
Ads making it annoying. I understand they have to make money off the game order to keep it in the store but damn. An ad after every level almost and after every failure. Or pay $3.50 to be ad-free but with the crappy controls I'll pass.,3
Great,5
It ok just kinda glitchy :l,3
Really fun game good,4
The ONLY reason I rate this app a 1 star is because it keeps glitching and I can't get the cubes and it get me annoyed but overall this is such a good app,1
Its good but in the beginning of course you not going to make it far at the end cause it doesnt give you alot of blocks so..but its a good game though.,5
Waste of data. Too much ads and cant be skiped for certain second. Installing this game is waste of data and time.,1
✨👺🧚it's the ads for me 🧚👺✨,1
Yurika Jocelyn 🧚🏻‍♂️😍🧚🏻‍♀️🧛🏻‍♂️😍🧛🏻‍♀️🧟‍♂️😍🧟‍♀️🧝🏻‍♂️😍🧝🏻‍♀️🧜🏻‍♂️😍🧜🏻‍♀️🧞‍♂️😍🧞‍♀️🎅😍🤶🙎‍♂️😍🙎‍♀️🙅‍♂️😍🙅‍♀️🙆‍♂️😍🙆‍♀️💁‍♂️😍💁‍♀️🙋‍♂️😍🙋‍♀️🙇‍♂️😍🙇‍♀️🤦‍♂️😍🤦‍♀️🤷‍♂️😍🤷‍♀️💆‍♂️😍💆‍♀️💇‍♂️😍💇‍♀️🚶‍♂️😍🚶‍♀️🏃‍♂️😍,5
Its good Entertaining game,5
Way too many ads.You can barely play the game without one popping up.,1
BOOOOORING,1
This game is not recommended for players,1
There was not a lot of levels,3
Fun,5
Todos Los juegos gano,5
Ok,3
"Extremely unoptimized, you can expect ads every minute or so and there are only about 5 different stages that mix up and repeat. Hell, to be honest most voodoo games are like this, just another greedy company making games that you could make in 3 days and getting rich off of it. Do NOT download this game, go play clash of clans or something don't waste your time with this",1
Fun,5
Great game got everything unlocked but there are alot of adds,4
"es entretenido, me divierte mucho",5
Prety good.,5
I love this game,5
just dont,1
Good game,5
Baddest game ever...I hate this game. 😣😤😤,1
Its only a game for dom people,1
Wowww,5
It's fun,5
Poop game,1
"Waaaaaaay too many ads, not enjoyable",1
Riheen Ansar,5
Me estresa,1
Love it,5
"Glitches like crazy, SOOO many adds.",2
Good game,5
Salamat At meron nito,2
So cool,5
"The game can be interesting and fun, but unfortunately after a few levels, the game continues in a monotonous and repetitive way. I played about 90 levels",2
woah i love this game,5
Boring quite quickly,2
Ek no. 😘🙈,5
😐😐😐😐😐,4
Good game,5
Great,5
super duper extreme game,5
It is good,4
I like your game cuz it's better than save the girl,5
This game is easy and it helps motivate our brains it like does challenges and we get smarter play this game now,5
This is the worst game I have ever played 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,1
Good gameplay,3
Gud,5
Happy playing,5
😊😊😊😊👌🏿👌🏻👍🏿👍🏻,5
Good game,4
"Soo bad, levels are repeating",1
Wow,5
"Not only boring and repetitive, but also lags on every bigger pile of cubes, making it impossible to gain them clearly",1
Cool,5
Good ghrapics,5
Vara level,5
Good,1
I just wasnt fast enough it's a great game though it's harder than it looks,5
This the remix😻ZOE!🥵uGghhh😼zOe is miy idul I lauve her berie muuch🤩and Cody is zo hoooot 🙈uGghHhh,3
Cool ass game,5
The game glitches and has too many add also everytime i have finaly like 80 blocks at the very end i end up with 4 blocks. I do not like this game do not get this game it sucks,1
IT'S SO BAD! It stops working and then next thing I know I hit a red wall... I suggest to not download this!!!!,1
This game is actually really bad. You can only get to 5x even if you collect all of the cubes so it's extremely frustating. What's even worse is there's no way to dodge the lava which means you end up losing cubes anyway. The levels just repeat themselves which makes the game pointless and very frustrating. It does have the potential to be a very addicting game but it definitely needs to be updated. Wouldn't recommend downloading this.,1
"This game is actually really fun! The only time you really get ads is when you click to watch one, so thats good! I just rate it four stars because it could have more. It's also laggy, but that could just be because of my device. When I die, the retry button takes forever to pop up, so thats a small problem. But other than that, its a fun app and I recommend it!",4
"I love this game, it has no bugs or anything and it doesnt even have that much adds. This is my favorite VOODOO game of all. You should really try this game out. It easy and fun.",5
Seriously... 1 try with then a 30/sec publicity.,1
Ok,5
Its a fun game but this is just rigged. You can't win a single level,3
This game is very unfair. Although you collect all the blocks still cant go to x20 . The game is base in what the creator want for a player to get score. We cant get the score that we want to get. This game is not recommend to others to download sorry for my comment but this is base on my experience .,1
Hard,5
This game is the best download it it's the best yes there are ads but that is because they are trying to show their games to other people to make their business grow and also the same with shopping ads they are trying to make money for their business bit back to the game it's the best and I would recommend to other people but everyone has their own opinion and sometimes I would agree with that but this game is the best and amazing I love voodoo and have some of their games on my phone,5
Excellent,5
Good,5
great for relaxing usually pretty simple and easy,4
Nm it dose have ads every 5 sec😑,1
It trash,1
U guys are just cheating me I had tried to download it 7 times it has refused I have wasted a lot of data just trying to download it please I beg of u helpe do something please🙏🙏🙏,1
Trash dlnt install,1
Good,5
Sometimes It gets boring,3
Bruh LOL I IS SO DUMB😆😆😆😆😆😆😆😆😆 but also fun 😐😑😐😑😐😑😃😃😃😃😃,5
Looked like a fun game but couldn't even get through the 2nd level because it kept crashing every time I tried to play.,1
Pretty fun cool,4
So cute game,5
Good morning,5
And iloveit,5
I do not want to be rude but this game is way to easy you guys said that it was hard that was a lie and I do not want to put any stars but I had to to post you lucky and by the way i am a kid although I am using my dad's account,1
it a rpo game that's all,5
